Security Code,Security Id,Security Name
532435,SANINFRA,Sanmit Infra Limited
532439,OLECTRA,Olectra Greentech Ltd
532440,MPSLTD,MPS LTD.
532441,RAINBOWDQ,RAINBOW DENIM LTD.
532443,CERA,CERA SANITARYWARE LTD.
532444,TSPIRITUAL,T.SPIRITUAL WORLD LTD.
532454,BHARTIARTL,BHARTI AIRTEL LTD.
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.
532456,COMPUAGE,COMPUAGE INFOCOM LTD.
532457,GULPOLY,GULSHAN POLYOLS LTD.
532459,FAZE3AUTO,Faze Three Autofab Ltd-$
532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.
532461,PNB,PUNJAB NATIONAL BANK
532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.
532467,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$
532468,KAMAHOLD,Kama Holdings Limited-$
532470,MPFSL,MATHER & PLATT FIRE SYSTEMS LTD.
532475,APTECHT,APTECH LTD.
532477,UNIONBANK,UNION BANK OF INDIA
532478,UBL,UNITED BREWERIES LTD.-$
532479,ISMTLTD,ISMT LTD.
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.
532482,GRANULES,GRANULES INDIA LTD.-$
532483,CANBK,CANARA BANK
532485,BLIL,BALMER LAWRIE INVESTMENTS LTD.
532486,POKARNA,POKARNA LTD.
532488,DIVISLAB,DIVI&#39;S LABORATORIES LTD.
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.
532497,RADICO,RADICO KHAITAN LTD.
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.
532500,MARUTI,MARUTI SUZUKI INDIA LTD.
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$
532504,NAVINFLUOR,Navin Fluorine International Limited-$
532505,UCOBANK,UCO BANK
532507,BAGFILMS,B.A.G.FILMS & MEDIA LTD.
532508,JSL,JINDAL STAINLESS LTD.
532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$
532513,TVSELECT,TVS ELECTRONICS LTD.
532514,IGL,INDRAPRASTHA GAS LTD.
532515,TVTODAY,TV TODAY NETWORK LTD.
532521,PALRED,Palred Technologies Limited
532522,PETRONET,PETRONET LNG LTD.
532523,BIOCON,BIOCON LTD.
532524,PTC,PTC INDIA LTD.
532525,MAHABANK,BANK OF MAHARASHTRA
532527,RKFORGE*,RAMKRISHNA FORGINGS LTD.
532528,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.
532529,NDTV,NEW DELHI TELEVISION LTD.
532531,STAR,Strides Pharma Science Ltd
532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.
532539,MINDAIND,MINDA INDUSTRIES LTD.-$
532540,TCS,TATA CONSULTANCY SERVICES LTD.
532541,NIITTECH,NIIT TECHNOLOGIES LTD.
532543,GULFPETRO,GP Petroleums Limited
532548,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$
532553,WELENT,Welspun Enterprises Ltd
532555,NTPC,NTPC LTD.
532604,SALSTEEL,S.A.L.STEEL LTD.
532605,JBMA,JBM AUTO LTD.
532610,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.
532612,INDOCO,INDOCO REMEDIES LTD.
532613,VIPCLOTHNG,VIP Clothing Ltd
532614,IMPEXFERRO,IMPEX FERRO TECH LTD.
532616,XCHANGING,XCHANGING SOLUTIONS LTD.
532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.
532621,MORARJEE,MORARJEE TEXTILES LTD.
532622,GDL,GATEWAY DISTRIPARKS LTD.
532624,JINDALPHOT,JINDAL PHOTO LTD.
532626,PONDYOXIDE,PONDY OXIDES & CHEMICALS LTD.
532627,JPPOWER,Jaiprakash Power Ventures Limited
532628,3IINFOTECH,3I INFOTECH LTD.
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.
532630,GOKEX,GOKALDAS EXPORTS LTD.
532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.
532636,IIFL,IIFL Finance Ltd
532637,MANGALAM,MANGALAM DRUGS & ORGANICS LTD.
532638,SHOPERSTOP,SHOPPERS STOP LTD.
532641,NDL,Nandan Denim Limited
532642,JSWHL,JSW Holdings Limited
532644,JKCEMENT,J.K.CEMENT LTD.
532645,BEEYU,BEEYU OVERSEAS LTD.
532646,UNIPLY,UNIPLY INDUSTRIES LTD.
532648,YESBANK,YES BANK LTD.
532649,NECLIFE,NECTAR LIFESCIENCES LTD.
532650,MSPL,MSP STEEL & POWER LTD.
532651,SPLIL,SPL INDUSTRIES LTD.
532652,KTKBANK,KARNATAKA BANK LTD.
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.
532656,FACORALL,FACOR ALLOYS LTD.
532659,IDFC,IDFC LIMITED
532660,VIVIMEDLAB,VIVIMED LABS LTD.
532661,RML,RANE (MADRAS) LTD.
532662,HTMEDIA,HT MEDIA LTD.
532663,SASKEN,Sasken Technologies Ltd
532666,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.
532667,SUZLON,SUZLON ENERGY LTD.
532668,AURIONPRO,AURIONPRO SOLUTIONS LTD.
532670,RENUKA,SHREE RENUKA SUGARS LTD.
532673,KMSUGAR,K.M.SUGAR MILLS LTD.
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.
532678,BRFL,BOMBAY RAYON FASHIONS LTD.
532679,SORILINFRA,SORIL Infra Resources Ltd
532683,AIAENG,AIA ENGINEERING LTD.
532684,EKC,EVEREST KANTO CYLINDER LTD.
532686,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.
532687,REPRO,REPRO INDIA LTD.
532689,PVR,PVR LTD.
532692,RMCL,RADHA MADHAV CORPORATION LTD.
532693,PUNJLLOYD,PUNJ LLOYD LTD.
532694,BARTRONICS,BARTRONICS INDIA LTD.
532695,CELEBRITY,CELEBRITY FASHIONS LTD.
532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.
532698,NITINSPIN,NITIN SPINNERS LTD.
532699,ROHLTD,ROYAL ORCHID HOTELS LTD.
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.
532701,CELLA,Cella Space Ltd
532702,GSPL,GUJARAT STATE PETRONET LTD.
532705,JAGRAN,JAGRAN PRAKASHAN LTD.
532706,INOXLEISUR,INOX LEISURE LTD.
532707,DYNPRO,DYNEMIC PRODUCTS LTD.
532708,GVKPIL,GVK POWER & INFRASTRUCTURE LTD.
532710,SADBHAV,SADBHAV ENGINEERING LTD.
532712,RCOM,RELIANCE COMMUNICATIONS LTD.
532713,SAKUMA,SAKUMA EXPORTS LTD.
532714,KEC,KEC INTERNATIONAL LTD.
532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.
532717,INDOTECH,INDO TECH TRANSFORMERS LTD.
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.
532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.
532721,VISASTEEL,VISA STEEL LTD.
532722,NITCO,NITCO LTD.
532723,MPDL,MPDL Ltd
532725,SOLARINDS,SOLAR INDUSTRIES INDIA LTD.
532726,GALLANTT,GALLANTT METAL LTD.
532728,MALUPAPER,MALU PAPER MILLS LTD.
532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.
532730,SGL,STL GLOBAL LTD.
532731,ROHITFERRO,ROHIT FERRO-TECH LTD.
532732,KKCL,KEWAL KIRAN CLOTHING LTD.
532733,SUNTV,SUN TV NETWORK LTD.
532734,GPIL,GODAWARI POWER & ISPAT LTD.
532735,RSYSTEMINT,R Systems International Limited
532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.
532738,TANTIACONS,TANTIA CONSTRUCTIONS LTD.
532740,LOKESHMACH,LOKESH MACHINES LTD.
532741,KAMDHENU,Kamdhenu Ltd
532742,PAUSHAKLTD,PAUSHAK LTD.
532744,GTNTEX,GTN TEXTILES LTD.
532745,INDICAP,Inditrade Capital Limited
532746,UNITY,UNITY INFRAPROJECTS LTD.
532748,PFOCUS,PRIME FOCUS LTD.
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.
532751,EASUNREYRL,EASUN REYROLLE LTD.
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.
532755,TECHM,TECH MAHINDRA LTD.
532756,MAHINDCIE,Mahindra CIE Automotive Limited
532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.
532759,ATLANTA,ATLANTA LTD.
532760,DEEPIND,DEEP INDUSTRIES LTD.
532761,HOVS,HOV SERVICES LTD.
532762,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.
532764,GEECEE,GeeCee Ventures Limited
532766,RICHAIND,RICHA INDUSTRIES LTD.
532767,GAYAPROJ,GAYATRI PROJECTS LTD.
532768,FIEMIND,FIEM INDUSTRIES LTD.
532771,JHS,JHS SVENDGAARD LABORATORIES LTD.
532772,DCBBANK,DCB Bank Limited
532773,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.
532774,INSPIRISYS,Inspirisys Solutions Ltd
532775,GTLINFRA,GTL INFRASTRUCTURE LTD.
532776,SHIVAMAUTO,SHIVAM AUTOTECH LTD.
532777,NAUKRI,INFO EDGE (INDIA) LTD.
532779,TORNTPOWER,TORRENT POWER LTD.
532780,PARSVNATH,PARSVNATH DEVELOPERS LTD.
532782,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.
532783,DAAWAT,LT FOODS LTD.
532784,SOBHA,Sobha Limited
532785,RUCHIRA,RUCHIRA PAPERS LTD.
532790,TANLA,TANLA SOLUTIONS LTD.
532794,ZEEMEDIA,Zee Media Corporation Limited
532795,SITINET,Siti Networks Ltd
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.
532797,AUTOIND,AUTOLINE INDUSTRIES LTD.
532798,NETWORK18,NETWORK18 MEDIA & INVESTMENTS LTD.
532799,HUBTOWN,HUBTOWN LTD.
532800,TV18BRDCST,TV18 BROADCAST LTD.
532801,CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.
532805,REDINGTON,REDINGTON (INDIA) LTD.
532806,AICHAMP,AI CHAMPDANY INDUSTRIES LTD.
532807,CINELINE,Cineline India Limited
532808,PGIL,Pearl Global Industries Limited
532809,FSL,FIRSTSOURCE SOLUTIONS LTD.
532810,PFC,POWER FINANCE CORPORATION LTD.
532811,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.
532812,TFL,TRANSWARRANTY FINANCE LTD.
532813,CANDC,C & C CONSTRUCTIONS LTD.
532814,INDIANB,INDIAN BANK
532815,SMSPHARMA,SMS PHARMACEUTICALS LTD.
532817,ORIENTALTL,ORIENTAL TRIMEX LTD.
532819,MINDTREE,MINDTREE LTD.
532820,ELAND,E-Land Apparel Limited
532822,IDEA,Vodafone Idea Ltd
532823,EUROCERA,EURO CERAMICS LTD.
532825,JAGJANANI,JAGJANANI TEXTILES LTD.
532826,RAJTV,RAJ TELEVISION NETWORK LTD.
532827,PAGEIND,PAGE INDUSTRIES LTD.
532828,AMDIND,AMD INDUSTRIES LTD.
532829,LEHAR,Lehar Footwears Ltd
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.
532832,IBREALEST,INDIABULLS REAL ESTATE LTD.
532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.
532835,ICRA,ICRA LTD.
532839,DISHTV,DISH TV INDIA LTD.
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD.
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.
532843,FORTIS,FORTIS HEALTHCARE LTD.
532845,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.
532847,HILTON,HILTON METAL FORGING LTD.
532848,DELTACORP*,DELTA CORP LTD.
532850,MIC,MIC ELECTRONICS LTD.
532851,INSECTICID,INSECTICIDES (INDIA) LTD.
532852,MCDHOLDING,MCDOWELL HOLDINGS LTD.
532853,ASAHISONG,ASAHI SONGWON COLORS LTD.
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.
532855,HARYNACAP,HARYANA CAPFIN LTD.
532856,TIMETECHNO,TIME TECHNOPLAST LTD.
532859,HGS,HINDUJA GLOBAL SOLUTIONS LTD.
532864,NELCAST,NELCAST LTD.
532865,MEGH,MEGHMANI ORGANICS LTD.
532867,V2RETAIL,V2 RETAIL LTD.
532868,DLF,DLF LTD.
532869,TARMAT,TARMAT LTD.
532870,ANKITMETAL,ANKIT METAL & POWER LTD.
532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.
532873,HDIL,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.
532875,ADSL,ALLIED DIGITAL SERVICES LTD.
532878,ALPA,ALPA LABORATORIES LTD.
532879,SSLEL,SIR SHADI LAL ENTERPRISES LTD.
532880,OMAXE,OMAXE LTD.
532884,REFEX,Refex Industries Limited
532885,CENTRALBK,CENTRAL BANK OF INDIA
532887,NTL,Neueon Towers Ltd
532888,ASIANTILES,ASIAN GRANITO INDIA LTD.
532889,KPRMILL,K.P.R. Mill Limited
532890,TAKE,TAKE SOLUTIONS LTD.
532891,PURVA,Puravankara Ltd
532892,MOTILALOFS*,MOTILAL OSWAL FINANCIAL SERVICES LTD.
532893,VTMLTD,VTM LTD.
532894,INDOWIND,INDOWIND ENERGY LTD.
532895,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.
532896,MAGNUM,MAGNUM VENTURES LTD.
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.
532899,KSCL,KAVERI SEED COMPANY LTD.
532900,PAISALO,Paisalo Digital Ltd
532904,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD.
532906,MAANALU,MAAN ALUMINIUM LTD.
532907,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.
532911,PARLEIND,Parle Industries Ltd
532914,ARCOTECH,ARCOTECH LTD.
532915,RELIGARE,RELIGARE ENTERPRISES LTD.
532916,BVCL,BARAK VALLEY CEMENTS LTD.
532918,RATHIBAR,RATHI BARS LTD.
532920,EDL,EMPEE DISTILLERIES LTD.
532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.
532922,EDELWEISS,Edelweiss Financial Services Ltd.
532923,RGL,Renaissance Global Ltd
532924,KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.
532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.
532926,JYOTHYLAB,Jyothy Labs Ltd
532927,ECLERX,ECLERX SERVICES LTD.
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.
532929,BRIGADE,BRIGADE ENTERPRISES LTD.
532930,BGRENERGY,BGR ENERGY SYSTEMS LTD.
532931,BURNPUR,BURNPUR CEMENT LTD.
532932,MANAKSIA,MANAKSIA LTD.
532933,PORWAL,PORWAL AUTO COMPONENTS LTD.
532934,PPAP,PPAP Automotive Limited
532935,ARIES,ARIES AGRO LTD.
532937,KUANTUM,KUANTUM PAPERS LTD.
532939,RPOWER,RELIANCE POWER LTD.
532940,JKIL,J.KUMAR INFRAPROJECTS LTD.
532941,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.
532942,KNRCON,KNR CONSTRUCTIONS LTD.
532944,ONMOBILE*,OnMobile Global Ltd.
532945,SHRIRAMEPC,SHRIRAM EPC LTD.
532946,BANG,BANG OVERSEAS LTD.
532947,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.
532951,GSS,GSS INFOTECH LTD.
532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.
532953,VGUARD,V-GUARD INDUSTRIES LTD.
532955,RECLTD,REC Ltd
532957,GOKAKTEX,GOKAK TEXTILES LTD.
532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.
532960,IBVENTURES,Indiabulls Ventures Limited
532966,TWL,TITAGARH WAGONS LTD.
532967,KIRIINDUS,KIRI INDUSTRIES LTD.
532972,SANKHYAIN,SANKHYA INFOTECH LTD.
532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$
532975,AISHWARYA,AISHWARYA TELECOM LTD.
532976,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.
532978,BAJAJFINSV,BAJAJ FINSERV LTD.
532980,GOKUL,GOKUL REFOILS & SOLVENT LTD.
532983,RPGLIFE,RPG LIFE SCIENCES LTD.
532985,KTKSENSEX,KOTAK SENSEX ETF
532986,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.
532987,RBL,RANE BRAKE LINING LTD.
532988,RANEENGINE,RANE ENGINE VALVE LTD.
532990,METKORE,METKORE ALLOYS & INDUSTRIES LTD.
532992,CHLLTD,CHL LTD.
532993,SEZAL,Sezal Glass Limited
532994,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.
532997,KSK,KSK ENERGY VENTURES LTD.
532998,LEHIL,Lotus Eye Hospital And Institute Ltd
533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.
533006,BIRLACOT,BIRLA COTSYN (INDIA) LTD.
533007,LGBFORGE,LGB FORGE LTD.
533008,OISL,OCL IRON AND STEEL LTD.
533012,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.
533014,SICAGEN,SICAGEN INDIA LTD.
533018,SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.
533019,SIMPLXPAP,SIMPLEX PAPERS LTD.
533022,20MICRONS,20 MICRONS LTD.
533023,WABCOINDIA,WABCO INDIA LTD.
533029,ALKALI,ALKALI METALS LTD.
533033,ISGEC,ISGEC Heavy Engineering Ltd
533047,IMFA,INDIAN METALS & FERRO ALLOYS LTD.
533048,GISOLUTION,GI ENGINEERING SOLUTIONS LTD.
533056,VEDAVAAG,VEDAVAAG SYSTEMS LTD.
533078,MANJEERA,MANJEERA CONSTRUCTIONS LTD.
533080,MOLDTKPAC,Mold-Tek Packaging Limited
533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.
533090,EXCEL,Excel Realty N Infra Ltd
533095,BENGALASM,BENGAL & ASSAM COMPANY LTD.
533096,ADANIPOWER,ADANI POWER LTD.
533098,NHPC,NHPC LTD.
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.
533104,GLOBUSSPR,GLOBUS SPIRITS LTD.
533106,OIL,OIL INDIA LTD.
533107,RNAVAL,Reliance Naval and Engineering Ltd
533108,BTTL,BHILWARA TECHNICAL TEXTILES LTD.
533109,EUROMULTI,EURO MULTIVISION LTD.
533110,SPSL,SHREE PRECOATED STEELS LTD.
533121,EXPLEOSOL,Expleo Solutions Ltd
533122,RTNPOWER,RattanIndia Power Limited
533137,DEN,Den Networks Ltd
533138,ASTEC,ASTEC LIFESCIENCES LIMITED
533144,COX&KINGS,Cox & Kings Limited
533146,DLINKINDIA,D-Link (India) Ltd
533148,JSWENERGY,JSW Energy Ltd
533149,ESSARSEC,Essar Securities Ltd
533150,GODREJPROP,Godrej Properties Ltd
533151,DBCORP,D B Corp Ltd
533152,MBLINFRA,MBL Infrastructures Ltd
533155,JUBLFOOD,Jubilant FoodWorks Ltd
533156,VASCONEQ,Vascon Engineers Ltd
533157,SYNCOM,Syncom Healthcare Ltd
533158,THANGAMAYL,Thangamayil Jewellery Ltd
533160,DBREALTY,D B Realty Ltd
533161,EMMBI,Emmbi Industries Ltd
533162,HATHWAY,Hathway Cable & Datacom Ltd
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.
533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.
533166,SUNDARAM,SUNDARAM MULTI PAP LTD.
533167,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.
533168,ROSSELLIND,ROSSELL INDIA LTD.
533169,MANINFRA,MAN INFRACONSTRUCTION LTD.
533170,TAMBOLI,TAMBOLI CAPITAL LTD.
533176,DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd
533178,PRADIP,Pradip Overseas Ltd
533179,PERSISTENT,PERSISTENT SYSTEMS LTD.
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.
533193,KECL,Kirloskar Electric Company Ltd
533200,TALWALKARS,Talwalkars Better Value Fitness Ltd
533202,NEH,Nel Holdings Ltd
533204,GBGLOBAL,GB Global Ltd
533206,SJVN,SJVN Ltd
533207,JPINFRATEC,Jaypee Infratech Ltd
533208,EMAMIPAP,EMAMI PAPER MILLS LTD.
533210,KRITINUT,Kriti Nutrients Ltd
533211,PARABDRUGS,Parabolic Drugs Ltd
533212,GKB,GKB OPHTHALMICS LTD.
533213,FRONTSEC,FRONTLINE SECURITIES LTD.
533216,TECHNOFAB,TECHNOFAB ENGINEERING LIMITED
533217,HMVL,HINDUSTAN MEDIA VENTURES LTD.
533218,EMAMIREAL,Emami Realty Ltd
533221,AHLWEST,ASIAN HOTELS (WEST) LTD.
533227,AHLEAST,ASIAN HOTELS (EAST) LTD.
533229,BAJAJCON,Bajaj Consumer Care Ltd
533239,PRAKASHSTL,PRAKASH STEELAGE LTD.
533248,GPPL,GUJARAT PIPAVAV PORT LTD.
533252,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.
533257,INDOSOLAR,INDOSOLAR LTD.
533259,SASTASUNDR,Sastasundar Ventures Ltd
533260,CAREERP,CAREER POINT LTD.
533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.
533262,RAMKY,RAMKY INFRASTRUCTURE LTD.
533263,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.
533265,GALLISPAT,GALLANTT ISPAT LTD.
533267,CANTABIL,CANTABIL RETAIL INDIA LTD.
533268,SEATV,SEA TV NETWORK LTD.
533269,WABAG,VA TECH WABAG LTD.
533270,BEDMUTHA,BEDMUTHA INDUSTRIES LTD.
533271,ASHOKA,ASHOKA BUILDCON LTD.
533272,CEBBCO,COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.
533273,OBEROIRLTY,OBEROI REALTY LTD.
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.
533275,GAL,GYSCOAL ALLOYS LTD.
533278,COALINDIA,COAL INDIA LTD.
533282,GRAVITA,GRAVITA INDIA LTD.
533284,RPPINFRA,RPP INFRA PROJECTS LTD.
533285,RDBRIL,RDB REALTY & INFRASTRUCTURE LTD.
533286,MOIL,MOIL LTD.
533287,ZEELEARN,ZEE LEARN LTD.
533289,KTIL,KESAR TERMINALS & INFRASTRUCTURE LTD.
533292,A2ZINFRA,A2Z Infra Engineering Limited
533293,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.
533294,RKDL,RAVI KUMAR DISTILLERIES LTD.
533295,PSB,PUNJAB & SIND BANK
533296,FMNL,FUTURE MARKET NETWORKS LTD.
533298,SURANASOL,Surana Solar Limited
533302,KICL,KALYANI INVESTMENT COMPANY LTD.
533303,BFINVEST,BF INVESTMENT LTD.
533306,SUMMITSEC,SUMMIT SECURITIES LTD.
533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.
533316,STEL,STEL Holdings Ltd
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.
533320,JUBLINDS,JUBILANT INDUSTRIES LTD.
533321,BILENERGY,BIL ENERGY SYSTEMS LTD.
533326,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.
533329,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.
533333,FCL,FINEOTEX CHEMICAL LTD.
533336,DHUNINV,DHUNSERI INVESTMENTS LTD.
533339,ZENTEC,ZEN TECHNOLOGIES LTD.
533343,LOVABLE,LOVABLE LINGERIE LTD.
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.
533393,TCIDEVELOP,TCI DEVELOPERS LTD.
533398,MUTHOOTFIN,MUTHOOT FINANCE LTD.
533400,FCONSUMER,Future Consumer Ltd
533407,CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.
533411,SANGHVIFOR,SANGHVI FORGING AND ENGINEERING LTD.
533427,VMS,VMS INDUSTRIES LTD.
533451,KARMAENG,KARMA ENERGY LTD.
533452,EBIXFOREX,Ebixcash World Money India Ltd
533470,RUSHIL,RUSHIL DECOR LTD.
533477,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.
533482,KRIINFRA,Kridhan Infra Limited
533506,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.
533519,L&TFH,L&T FINANCE HOLDINGS LTD.
533520,IBULISL,Indiabulls Integrated Services Ltd
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.
533543,BROOKS,BROOKS LABORATORIES LTD.
533552,RUPA,RUPA & COMPANY LTD.
533553,TDPOWERSYS,T D POWER SYSTEMS LTD.
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.
533576,VASWANI,VASWANI INDUSTRIES LTD.
533581,PGEL,PG ELECTROPLAST LTD.
533602,LESHAIND,LESHA INDUSTRIES LTD.
533605,SETUINFRA,Setubandhan Infrastructure Ltd
533608,RDBRL,RDB RASAYANS LTD.
533629,TIJARIA,TIJARIA POLYPIPES LTD.
533632,ONELIFECAP,ONELIFE CAPITAL ADVISORS LTD.
533638,FLEXITUFF,Flexituff Ventures International Ltd
533644,UJAAS,Ujaas Energy Limited
533655,TRITURBINE,TRIVENI TURBINE LTD.
533676,INDOTHAI,INDO THAI SECURITIES LTD.
533704,ESSARSHPNG,ESSAR SHIPPING LTD.
533758,APLAPOLLO,APL APOLLO TUBES LTD.
533761,GPTINFRA,GPT INFRAPROJECTS LTD.
533896,FERVENTSYN,FERVENT SYNERGIES LTD.
533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED
533982,TERASOFT,TERA SOFTWARE LTD.
534060,PMCFIN,PMC Fincorp Limited
534063,FUTSOL,FUTURISTIC SOLUTIONS LTD.
534064,AIML,ALLIANCE INTEGRATED METALIKS LTD.
534076,ORIENTREF,ORIENT REFRACTORIES LTD.
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.
534109,PYXISFIN,Pyxis Finvest Ltd
534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.
534190,OLPCL,OLYMPIC CARDS LTD.
534309,NBCC,NBCC (India) Ltd
534312,MTEDUCARE,MT EDUCARE LTD.
534328,HEXATRADEX,HEXA TRADEX LTD.
534338,MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.
534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.
534392,VSSL,VARDHMAN SPECIAL STEELS LTD.
534422,LOOKS,Looks Health Services Limited
534425,SPECIALITY,SPECIALITY RESTAURANTS LTD.
534532,LYPSAGEMS,Lypsa Gems & Jewellery Ltd
534535,BGPL,Bio Green Papers Ltd
534563,MASL,MAX ALERT SYSTEMS LTD.
534597,RTNINFRA,RattanIndia Infrastructure Limited
534598,SEPOWER,S.E. POWER LTD.
534600,JTLINFRA,JTL INFRA LTD.
534612,AMTL,ADVANCE METERING TECHNOLOGY LTD.
534615,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD.
534618,SAREL,Sangam Renewables Ltd
534623,JUPITERIN,JUPITER INFOMEDIA LTD.
534639,VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL LTD.
